RoboDragons,Timestamp,PlaceX,PlaceY,BallX,BallY
6754,1562407316.324571,4.975,4.29,5.0091630859375,4.1178984375
6755,1562407316.333069,4.975,4.29,5.0091630859375,4.1178984375
6756,1562407316.334275,4.975,4.29,5.0091630859375,4.1178984375
6757,1562407316.33431,4.975,4.29,5.009212890625,4.11657275390625
6758,1562407316.340858,4.975,4.29,5.009212890625,4.11657275390625
6759,1562407316.340879,4.975,4.29,5.009212890625,4.11657275390625
6760,1562407316.350549,4.975,4.29,5.009212890625,4.11657275390625
6761,1562407316.350562,4.975,4.29,5.00890283203125,4.120318359375
6762,1562407316.352246,4.975,4.29,5.00890283203125,4.120318359375
6763,1562407316.352276,4.975,4.29,5.00890283203125,4.120318359375
6764,1562407316.358325,4.975,4.29,5.00890283203125,4.120318359375
6765,1562407316.362236,4.975,4.29,5.00890283203125,4.120318359375
6766,1562407316.362269,4.975,4.29,5.00552392578125,4.11968896484375
6767,1562407316.367028,4.975,4.29,5.00552392578125,4.11968896484375
6768,1562407316.36705,4.975,4.29,5.00552392578125,4.11968896484375
6769,1562407316.374318,4.975,4.29,5.00552392578125,4.11968896484375
6770,1562407316.374334,4.975,4.29,5.00688037109375,4.12115576171875
6771,1562407316.379593,4.975,4.29,5.00688037109375,4.12115576171875
6772,1562407316.379615,4.975,4.29,5.00688037109375,4.12115576171875
6773,1562407316.38355,4.975,4.29,5.00688037109375,4.12115576171875
6774,1562407316.391439,4.975,4.29,5.00688037109375,4.12115576171875
6775,1562407316.391472,4.975,4.29,5.006490234375,4.120197265625
6776,1562407316.392819,4.975,4.29,5.006490234375,4.120197265625
6777,1562407316.392845,4.975,4.29,5.006490234375,4.120197265625
6778,1562407316.402107,4.975,4.29,5.006490234375,4.120197265625
6779,1562407316.402134,4.975,4.29,5.00298193359375,4.12323876953125
6780,1562407316.402139,4.975,4.29,5.00298193359375,4.12323876953125
6781,1562407316.402154,4.975,4.29,5.00298193359375,4.12323876953125
6782,1562407316.406514,4.975,4.29,5.00298193359375,4.12323876953125
6783,1562407316.406551,4.975,4.29,5.00298193359375,4.12323876953125
6784,1562407316.40873,4.975,4.29,5.00298193359375,4.12323876953125
6785,1562407316.42178,4.975,4.29,5.00298193359375,4.12323876953125
6786,1562407316.421802,4.975,4.29,5.00298193359375,4.12323876953125
6787,1562407316.425928,4.975,4.29,5.00298193359375,4.12323876953125
6788,1562407316.42595,4.975,4.29,5.00408642578125,4.124197265625
6789,1562407316.433969,4.975,4.29,5.00408642578125,4.124197265625
6790,1562407316.434236,4.975,4.29,5.00408642578125,4.124197265625
6791,1562407316.434253,4.975,4.29,5.00408642578125,4.124197265625
6792,1562407316.44634,4.975,4.29,5.00408642578125,4.124197265625
6793,1562407316.446361,4.975,4.29,5.004619140625,4.1234619140625
6794,1562407316.44849,4.975,4.29,5.004619140625,4.1234619140625
6795,1562407316.448513,4.975,4.29,5.004619140625,4.1234619140625
6796,1562407316.458897,4.975,4.29,5.003189453125,4.1278466796875
6797,1562407316.458934,4.975,4.29,5.003189453125,4.1278466796875
6798,1562407316.459635,4.975,4.29,5.003189453125,4.1278466796875
6799,1562407316.461854,4.975,4.29,5.003189453125,4.1278466796875
6800,1562407316.461868,4.975,4.29,5.003189453125,4.1278466796875
6801,1562407316.472219,4.975,4.29,5.003189453125,4.1278466796875
6802,1562407316.472233,4.975,4.29,4.99983544921875,4.12425537109375
6803,1562407316.474951,4.975,4.29,4.99983544921875,4.12425537109375
6804,1562407316.474958,4.975,4.29,4.99983544921875,4.12425537109375
6805,1562407316.484602,4.975,4.29,4.99983544921875,4.12425537109375
6806,1562407316.485492,4.975,4.29,4.99983544921875,4.12425537109375
6807,1562407316.4855,4.975,4.29,5.00194384765625,4.12544189453125
6808,1562407316.488942,4.975,4.29,5.00194384765625,4.12544189453125
6809,1562407316.488947,4.975,4.29,5.00194384765625,4.12544189453125
6810,1562407316.500155,4.975,4.29,5.00194384765625,4.12544189453125
6811,1562407316.500157,4.975,4.29,5.001705078125,4.12793359375
6812,1562407316.503518,4.975,4.29,5.001705078125,4.12793359375
6813,1562407316.503555,4.975,4.29,5.001705078125,4.12793359375
6814,1562407316.509864,4.975,4.29,5.001705078125,4.12793359375
6815,1562407316.513,4.975,4.29,5.001705078125,4.12793359375
6816,1562407316.513036,4.975,4.29,5.0035166015625,4.1269912109375
6817,1562407316.517374,4.975,4.29,5.0035166015625,4.1269912109375
6818,1562407316.517402,4.975,4.29,5.0035166015625,4.1269912109375
6819,1562407316.525094,4.975,4.29,5.0035166015625,4.1269912109375
6820,1562407316.525114,4.975,4.29,5.00177294921875,4.12758740234375
6821,1562407316.529726,4.975,4.29,5.00177294921875,4.12758740234375
6822,1562407316.529736,4.975,4.29,5.00177294921875,4.12758740234375
6823,1562407316.535045,4.975,4.29,5.00177294921875,4.12758740234375
6824,1562407316.540936,4.975,4.29,5.00177294921875,4.12758740234375
6825,1562407316.540964,4.975,4.29,5.00272509765625,4.127486328125
6826,1562407316.543694,4.975,4.29,5.00272509765625,4.127486328125
6827,1562407316.54372,4.975,4.29,5.00272509765625,4.127486328125
6828,1562407316.555862,4.975,4.29,5.00272509765625,4.127486328125
6829,1562407316.555891,4.975,4.29,5.00031787109375,4.1272802734375
6830,1562407316.556468,4.975,4.29,5.00031787109375,4.1272802734375
6831,1562407316.556494,4.975,4.29,5.00031787109375,4.1272802734375
6832,1562407316.560309,4.975,4.29,5.00031787109375,4.1272802734375
6833,1562407316.569434,4.975,4.29,5.00031787109375,4.1272802734375
6834,1562407316.56946,4.975,4.29,4.99875341796875,4.1286328125
6835,1562407316.570002,4.975,4.29,4.99875341796875,4.1286328125
6836,1562407316.570013,4.975,4.29,4.99875341796875,4.1286328125
6837,1562407316.582304,4.975,4.29,4.99875341796875,4.1286328125
6838,1562407316.582322,4.975,4.29,4.99822998046875,4.12804443359375
6839,1562407316.585473,4.975,4.29,4.99822998046875,4.12804443359375
6840,1562407316.585509,4.975,4.29,4.99822998046875,4.12804443359375
6841,1562407316.585583,4.975,4.29,4.99822998046875,4.12804443359375
6842,1562407316.592591,4.975,4.29,4.99822998046875,4.12804443359375
6843,1562407316.592624,4.975,4.29,4.99809228515625,4.12464306640625
6844,1562407316.598829,4.975,4.29,4.99809228515625,4.12464306640625
6845,1562407316.598865,4.975,4.29,4.99809228515625,4.12464306640625
6846,1562407316.604595,4.975,4.29,4.99809228515625,4.12464306640625
6847,1562407316.604634,4.975,4.29,4.999083984375,4.1275
6848,1562407316.610884,4.975,4.29,4.999083984375,4.1275
6849,1562407316.611992,4.975,4.29,4.999083984375,4.1275
6850,1562407316.612013,4.975,4.29,4.999083984375,4.1275
6851,1562407316.619745,4.975,4.29,4.999083984375,4.1275
6852,1562407316.619768,4.975,4.29,4.99854296875,4.1274482421875
6853,1562407316.624913,4.975,4.29,4.99854296875,4.1274482421875
6854,1562407316.624933,4.975,4.29,4.99854296875,4.1274482421875
6855,1562407316.635882,4.975,4.29,4.99854296875,4.1274482421875
6856,1562407316.635905,4.975,4.29,4.99714990234375,4.12953466796875
6857,1562407316.636083,4.975,4.29,4.99714990234375,4.12953466796875
6858,1562407316.638321,4.975,4.29,4.99714990234375,4.12953466796875
6859,1562407316.638339,4.975,4.29,4.99714990234375,4.12953466796875
6860,1562407316.650016,4.975,4.29,4.99714990234375,4.12953466796875
6861,1562407316.650051,4.975,4.29,4.9967939453125,4.1292734375
6862,1562407316.652645,4.975,4.29,4.9967939453125,4.1292734375
6863,1562407316.65266,4.975,4.29,4.9967939453125,4.1292734375
6864,1562407316.661398,4.975,4.29,4.9967939453125,4.1292734375
6865,1562407316.66236,4.975,4.29,4.9967939453125,4.1292734375
6866,1562407316.662384,4.975,4.29,4.998333984375,4.13064892578125
6867,1562407316.668173,4.975,4.29,4.998333984375,4.13064892578125
6868,1562407316.668204,4.975,4.29,4.998333984375,4.13064892578125
6869,1562407316.67798,4.975,4.29,4.998333984375,4.13064892578125
6870,1562407316.678011,4.975,4.29,4.99702197265625,4.1307109375
6871,1562407316.680372,4.975,4.29,4.99702197265625,4.1307109375
6872,1562407316.680411,4.975,4.29,4.99702197265625,4.1307109375
6873,1562407316.686592,4.975,4.29,4.99702197265625,4.1307109375
6874,1562407316.688129,4.975,4.29,4.99702197265625,4.1307109375
6875,1562407316.688151,4.975,4.29,4.99489208984375,4.1351962890625
6876,1562407316.694234,4.975,4.29,4.99489208984375,4.1351962890625
6877,1562407316.694255,4.975,4.29,4.99489208984375,4.1351962890625
6878,1562407316.701384,4.975,4.29,4.99489208984375,4.1351962890625
6879,1562407316.701406,4.975,4.29,4.993357421875,4.133046875
6880,1562407316.707332,4.975,4.29,4.993357421875,4.133046875
6881,1562407316.707364,4.975,4.29,4.993357421875,4.133046875
6882,1562407316.711784,4.975,4.29,4.993357421875,4.133046875
6883,1562407316.716804,4.975,4.29,4.993357421875,4.133046875
6884,1562407316.716841,4.975,4.29,4.99301416015625,4.13337646484375
6885,1562407316.719992,4.975,4.29,4.99301416015625,4.13337646484375
6886,1562407316.72002,4.975,4.29,4.99301416015625,4.13337646484375
6887,1562407316.733532,4.975,4.29,4.99301416015625,4.13337646484375
6888,1562407316.733554,4.975,4.29,4.99301416015625,4.13337646484375
6889,1562407316.735271,4.975,4.29,4.99301416015625,4.13337646484375
6890,1562407316.735293,4.975,4.29,4.99418359375,4.13492333984375
6891,1562407316.737089,4.975,4.29,4.99418359375,4.13492333984375
6892,1562407316.749257,4.975,4.29,4.99418359375,4.13492333984375
6893,1562407316.749278,4.975,4.29,4.99418359375,4.13492333984375
6894,1562407316.750565,4.975,4.29,4.99418359375,4.13492333984375
